station,year,month,day,daily_rainfall_total_mm,highest_30_min_rainfall_mm,highest_60_min_rainfall_mm,highest_120_min_rainfall_mm,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,mean_wind_speed_km_h,max_wind_speed_km_h
Clementi,2024,10,14,136,47,72.6,94,25.5,28.4,23,3.1,23
Clementi,2024,10,15,21.6,13.4,20.8,21,27.4,32.1,24.3,4.5,30.6
Clementi,2024,10,16,0,0,0,0,28.2,31.7,26.7,3.5,33.9
Clementi,2024,10,17,0.4,0.4,0.4,0.4,27.4,29.7,25.1,2.9,42.8
Clementi,2024,10,18,0.2,0.2,0.2,0.2,28,32.4,25.2,3.1,15.6
Clementi,2024,10,19,0,0,0,0,28.7,33.4,26.3,3.8,24.8
Clementi,2024,10,20,29,19,19.6,24.4,27.3,32.6,21.7,3.6,41.5
Clementi,2024,10,21,0,0,0,0,30.2,35.3,26.8,4,18.3
Clementi,2024,10,22,0,0,0,0,30.2,34.3,27.5,4.1,22
Clementi,2024,10,23,0.6,0.6,0.6,0.6,29.7,34.3,25.2,3.9,26.3
Clementi,2024,10,24,0,0,0,0,29.3,33.2,27.2,4.1,23
Clementi,2024,10,25,0,0,0,0,29.3,32.7,26.5,5,28.5
Clementi,2024,10,26,0,0,0,0,30.1,33.7,27.4,5,22
Clementi,2024,10,27,0,0,0,0,30.8,34.3,27.4,4.7,25.9
Clementi,2024,10,28,0,0,0,0,30.2,34,28.4,4.8,22.4
Clementi,2024,10,29,0,0,0,0,30.3,33.9,27.7,5.4,23.3
Clementi,2024,10,30,0,0,0,0,30.3,34.8,27.5,4.3,19.4
Clementi,2024,10,31,33.4,30,33.4,33.4,29.5,33.1,23.9,3.8,35
Clementi,2024,11,1,0,0,0,0,29,33.5,26.4,4.8,27
Clementi,2024,11,2,0.6,0.4,0.6,0.6,27.7,30.5,26.5,4.1,33.5
Clementi,2024,11,3,0,0,0,0,28.3,32.5,26.4,3.6,19.8
Clementi,2024,11,4,35.2,20.6,31,35.2,27,29.8,23.5,3.4,16.1
Clementi,2024,11,5,0,0,0,0,28.4,32.6,25.6,4.1,23.3
Clementi,2024,11,6,34.4,17.6,27.2,34,27.9,32,23.3,3.7,24.4
Clementi,2024,11,7,0.2,0.2,0.2,0.2,27.7,32.2,25.7,3.7,22.6
Clementi,2024,11,8,11,5.4,7.6,10.2,28.3,33.1,23.6,3.7,24.4
Clementi,2024,11,9,6.2,5.8,6,6.2,27.7,32.9,25.8,2.6,17.2
Clementi,2024,11,10,13.2,5.6,5.8,6.6,27.6,32.9,24.6,4.1,26.7
Clementi,2024,11,11,1.4,0.8,1.4,1.4,27.6,33.8,25.5,3.6,19.8
Clementi,2024,11,12,9.6,5,7.4,7.6,27.9,33.9,24.6,3.5,21.3
Clementi,2024,11,13,4.8,3.2,4,4.8,27,31.9,25.5,2.8,20.6
Clementi,2024,11,14,8,6.4,8,8,27.3,33.1,24.5,2.8,24.1
Clementi,2024,11,15,5.2,4.6,5,5.2,27.8,33.1,25.5,2.9,20.2
Clementi,2024,11,16,61,34.4,50.2,59.4,26.5,33.1,23,3.2,35.2
Clementi,2024,11,17,7.6,4.6,6,7.6,26.6,32.9,24.5,3.6,26.3
Clementi,2024,11,18,4.2,4,4,4.2,26.5,30.1,25.2,4.1,23.3
Clementi,2024,11,19,6.8,3.4,3.6,3.6,26.3,30.4,24.7,3.1,25.2
Clementi,2024,11,20,0.2,0.2,0.2,0.2,26.5,29.4,25.1,3.9,21.3
Clementi,2024,11,21,2.6,2.6,2.6,2.6,27.1,32.8,25,3.5,21.3
Clementi,2024,11,22,35.8,21.4,28.2,31.8,26.5,34.8,23.9,4,27
Clementi,2024,11,23,5.8,3,3,4.2,26.9,33.6,24,3.1,21.7
Clementi,2024,11,24,55,37.4,51.6,55,26.9,33.4,24.6,3.3,31.7
Clementi,2024,11,25,1.4,0.8,0.8,1,27.2,30.6,25.9,3.1,22.4
Clementi,2024,11,26,22.2,10.6,13.4,15.6,26.3,31.4,24.5,3.2,18
Clementi,2024,11,27,5.8,2.2,3.4,4.4,26,29.5,24.8,3.6,20.6
Clementi,2024,11,28,20.2,8.6,11.6,13.4,26,28.9,24,2.9,14.4
Clementi,2024,11,29,64.4,43.4,52.4,55,25.3,26.9,23.5,3.7,30.2
Clementi,2024,11,30,0,0,0,0,28.1,33.2,24.4,3.9,17.6
Clementi,2024,12,1,0,0,0,0,28.6,33.1,25.7,5.4,24.8
Clementi,2024,12,2,1.4,1.4,1.4,1.4,27.7,31.9,26,4,20.6
Clementi,2024,12,3,12.2,4.2,6.6,9,27.6,33.1,25.1,3.3,22.6
Clementi,2024,12,4,0.2,0.2,0.6,0.6,28,32.2,25.5,4,19.1
Clementi,2024,12,5,0,0,0,0,28.9,32.5,26,5.9,29.1
Clementi,2024,12,6,0,0,0,0,29.9,35.2,26.2,4.6,24.4
Clementi,2024,12,7,0,0,0,0,30,34.6,26.5,6.1,29.4
Clementi,2024,12,8,1.2,1.2,1.2,1.2,28.7,34.5,26.6,5.6,34.6
Clementi,2024,12,9,1,0.4,0.8,0.8,26.5,30.6,24.8,8.2,33.2
Clementi,2024,12,10,0,0,0,0,27.2,30.5,24.9,8.2,30.2
Clementi,2024,12,11,1.8,1.8,1.8,1.8,28.6,33.8,25.7,5,22.4
Clementi,2024,12,12,0,0,0,0,28.1,30.7,25.8,5.3,23.3
Clementi,2024,12,13,10.4,5.2,6.8,8.2,27.2,29.3,23.9,4,27
Clementi,2024,12,14,1.2,1.2,1.2,1.2,29,33.9,25.9,5,21.7
Clementi,2024,12,15,0,0,0,0,29,34.7,26.4,4.6,21.3
Clementi,2024,12,16,0.4,0.4,0.4,0.4,27.8,35.4,25.9,4.5,25.2
Clementi,2024,12,17,0,0,0,0,28,33.6,25.9,4.9,29.4
Clementi,2024,12,18,1.8,1.8,1.8,1.8,26.3,27.9,24.8,6.2,30.9
Clementi,2024,12,19,0,0,0,0,27.2,29.6,25.3,6.2,30.2
Clementi,2024,12,20,1,0.8,1,1,26.8,30.2,24.9,6.4,29.4
Clementi,2024,12,21,5,4.6,4.8,5,27.1,32.2,25.2,5.7,33.9
Clementi,2024,12,22,0,0,0,0,27.7,31.8,25.7,7,30.2
Clementi,2024,12,23,53,10.2,16.4,19.6,26.2,31.3,24.2,5.3,28.2
Clementi,2024,12,24,3.6,2.4,2.4,5.6,26.2,31.6,24.3,5.1,28.2
Clementi,2024,12,25,0,0,0,0,27.3,31.9,25,5.3,28.9
Clementi,2024,12,26,0.2,0.2,0.2,0.2,27.4,31.3,24.9,3.3,20.9
Clementi,2024,12,27,0.2,0.2,0.2,0.2,27.9,33.6,25.8,4.9,24.1
Clementi,2024,12,28,2.6,2,2.4,2.6,28,32.3,25.4,6.8,31.7
Clementi,2024,12,29,70.4,40,55.6,67.8,26.8,32.7,23,6,30.6
Clementi,2024,12,30,3,1.6,1.8,3,26.3,31.5,23.5,5.5,28.2
Clementi,2024,12,31,35.8,17.2,20.2,34.8,26.6,31.9,23.5,5.1,32.4
